Product code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
030549,"Smoked fish, incl. fillets (excluding offal, Pacific salmon, Atlantic salmon, Danube salmon, ...",7,0,0,0,0,0,17,0,0,18,0,0,0,0,0,0,0,0
030551,"Dried cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"", even salted, not smoked (excluding ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030552,"Dried tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030553,"Dried fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030554,"Dried herrings ""Clupea harengus, Clupea pallasii"", anchovies ""Engraulis spp."", sardines ""Sardina ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030559,"Dried fish, even salted but not smoked (excluding fillets, offal and cod)",0,0,0,0,18,0,0,1,3,0,0,0,0,0,0,0,0,0
030561,"Herring (Clupea harengus, Clupea pallasii), only salted or in brine (excluding fillets and ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030562,"Cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus"", salted or in brine only (excluding fillets ...",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
030563,"Anchovies ""Engraulis spp."", salted or in brine only (excluding fillets and offal)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030564,"Tilapia ""Oreochromis spp."", catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030569,"Fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, ...",0,0,27,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
030571,"Shark fins, smoked, dried, salted or in brine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030572,"Fish heads, tails and maws, smoked, dried, salted or in brine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030579,"Fish fins and other edible fish offal, smoked, dried, salted or in brine (excluding heads, ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030611,"Frozen rock lobster and other sea crawfish ""Palinurus spp."", ""Panulirus spp."" and ""Jasus spp."", ...",22,0,4,1,0,0,48,0,0,0,0,0,0,0,56,0,3,0
030612,"Frozen lobsters ""Homarus spp."", even smoked, whether in shell or not, incl. lobsters in shell, ...",0,0,5,0,0,0,0,0,0,0,0,27,0,0,32,0,18,22
030613,"Frozen shrimps and prawns, whether in shell or not, incl. shrimps and prawns in shell, cooked ...",1089,608,51,328,114,489,112,391,239,85,313,0,0,0,0,0,0,0
030614,"Frozen crabs, even smoked, whether in shell or not, incl. crabs in shell, cooked by steaming ...",3,2,2,280,269,193,145,70,181,1275,8569,13902,12676,10561,10341,10183,9075,14882
030615,"Frozen Norway lobsters ""Nephrops norvegicus"", even smoked, whether in shell or not, incl. lobsters ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030616,"Frozen cold-water shrimps and prawns ""Pandalus spp., Crangon crangon"", even smoked, whether ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in ...",0,0,0,0,0,0,0,0,0,0,0,166,254,383,0,339,349,238
030619,"Frozen crustaceans, even smoked, fit for human consumption, whether in shell or not, incl. ...",2,0,0,75,91,0,0,0,14,0,0,296,0,0,23,0,445,0
030621,"Rock lobster and other sea crawfish ""Palinurus spp., Panulirus spp. and Jasus spp."", even smoked, ...",59,36,10,241,36,0,0,0,0,0,0,0,0,0,0,0,0,0
030622,"Lobsters ""Homarus spp."", even smoked, whether in shell or not, live, fresh, chilled, dried, ...",23,0,106,25,0,0,3,0,0,0,0,0,0,0,4,30,0,0
030623,"Shrimps and prawns, whether in shell or not, live, dried, salted or in brine, incl. shrimps ...",0,179,417,452,897,753,1842,169,163,360,274,0,0,0,0,0,0,0
030624,"Crabs, even smoked, whether in shell or not, live, fresh, chilled, dried, salted or in brine, ...",0,0,196,54,0,0,734,240,0,0,0,0,24,0,625,175,0,0
030625,"Norway lobsters ""Nephrops norvegicus"", even smoked, whether in shell or not, live, fresh, chilled, ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030626,"Cold-water shrimps and prawns ""Pandalus spp., Crangon crangon"", even smoked, whether in shell ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030627,"Shrimps and prawns, even smoked, whether in shell or not, live, fresh, chilled, dried, salted ...",0,0,0,0,0,0,0,0,0,0,0,348,401,610,622,5707,1074,0
030629,"Crustaceans, even smoked, fit for human consumption, whether in shell or not, live, fresh, ...",0,0,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030631,"Rock lobster and other sea crawfish ""Palinurus spp., Panulirus spp. and Jasus spp."", whether ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030632,"Lobsters ""Homarus spp."", whether in shell or not, live, fresh or chilled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22
030633,"Crabs, whether in shell or not, live, fresh or chilled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030635,"Cold-water shrimps and prawns ""Pandalus spp., Crangon crangon"", whether in shell or not, live, ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030636,"Shrimps and prawns, whether in shell or not, live, fresh or chilled (excl. cold-water shrimps ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3927,4976
030639,"Crustaceans, fit for human consumption, whether in shell or not, live, fresh or chilled (excl. ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030691,"Rock lobster and other sea crawfish ""Palinurus spp., Panulirus spp. and Jasus spp."", whether ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030692,"Lobsters ""Homarus spp."", whether in shell or not, dried, salted, smoked or in brine, incl. ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030693,"Crabs, whether in shell or not, dried, salted, smoked or in brine, incl. crabs in shell, cooked ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235
030694,"Norway lobsters ""Nephrops norvegicus"", whether in shell or not, dried, salted, smoked or in ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030695,"Shrimps and prawns, whether in shell or not, dried, salted, smoked or in brine, incl. ones ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030699,"Crustaceans, fit for human consumption, whether in shell or not, dried, salted, smoked or in ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030710,"Oysters, live, fresh, chilled, frozen, dried, salted or in brine",0,0,10,212,18,54,25,13,0,0,0,0,0,0,0,0,0,0
030711,"Oysters, even in shell, live, fresh or chilled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030712,"Oysters, even in shell, frozen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
030719,"Oysters, smoked, frozen, dried, salted or in brine",0,0,0,0,0,0,0,0,0,0,0,97,37,0,74,136,0,0
030721,"Live, fresh or chilled, scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, ...",0,0,0,0,0,0,4,0,0,0,58,0,10,0,0,0,0,1
030722,"Scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, frozen, even ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,1002
030729,"Scallops, incl. queen scallops, of the genera Pecten, Chlamys or Placopecten, smoked, frozen, ...",50,37,45,210,205,203,189,322,427,399,378,746,604,617,546,737,0,0
030731,"Live, fresh or chilled, not smoked, mussels ""Mytilus spp., Perna spp."", with or without shell",0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0
030732,"Mussels ""Mytilus spp., Perna spp."", frozen, even in shell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
030739,"Mussels ""Mytilus spp., Perna spp."", smoked, frozen, dried, salted or in brine, with or without ...",1,0,0,0,4,11,18,0,0,0,0,0,2,0,0,3,0,0
030741,"Live, fresh or chilled, not smoked, cuttle fish ""Sepia officinalis, Rossia macrosoma, Sepiola ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030742,"Cuttle fish and squid, live, fresh or chilled, with or without shell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030743,"Cuttle fish and squid, frozen, with or without shell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,76
030749,"Cuttle fish ""Sepia officinalis, Rossia macrosoma, Sepiola spp."" and squid ""Ommastrephes spp., ...",207,36,0,0,0,37,34,114,93,865,1636,0,0,8,8,0,51,0
030751,"Octopus ""Octopus spp."", live, fresh or chilled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030752,"Octopus ""Octopus spp."", frozen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030759,"Octopus ""Octopus spp."", smoked, frozen, dried, salted or in brine",0,0,0,0,0,0,0,0,92,0,0,97,64,56,46,24,0,0
030760,"Snails, live, fresh, chilled, frozen, salted, dried or in brine, even smoked, with or without ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030771,"Live, fresh or chilled, even in shell, clams, cockles and ark shells ""families Arcidae, Arcticidae, ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030772,"Frozen, even in shell, clams, cockles and ark shells ""families Arcidae, Arcticidae, Cardiidae, ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030779,"Smoked, frozen, dried, salted or in brine, even in shell, clams, cockles and ark shells ""families ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030781,"Live, fresh or chilled, even in shell, abalone ""Haliotis spp.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030782,"Live, fresh or chilled, even in shell, stromboid conchs ""Strombus spp.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030783,"Frozen, even in shell, abalone ""Haliotis spp.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030784,"Frozen, even in shell, stromboid conchs ""Strombus spp.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030787,"Smoked, dried, salted or in brine, even in shell, abalone ""Haliotis spp.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030788,"Smoked, dried, salted or in brine, even in shell, stromboid conchs ""Strombus spp.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030789,"Smoked, frozen, dried, salted or in brine, abalone ""Haliotis spp."", even in shell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030791,"Live, fresh or chilled molluscs, fit for human consumption, even in shell (excluding oysters, ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030792,"Molluscs, even in shell, frozen (excl. oysters, scallops of the genera Pecten, Chlamys or Placopecten, ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030799,"Molluscs, fit for human consumption, even in shell, smoked, frozen, dried, salted or in brine ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030811,"Live, fresh or chilled, sea cucumbers ""Stichopus japonicus, Holothurioidea""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030812,"Frozen sea cucumbers ""Stichopus japonicus, Holothuroidea""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030819,"Smoked, frozen, dried, salted or in brine, sea cucumbers ""Stichopus japonicus, Holothurioidea""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030821,"Live, fresh or chilled, sea urchins ""Strongylocentrotus spp., Paracentrotus lividus, Loxechinus ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030829,"Smoked, frozen, dried, salted or in brine, sea urchins ""Strongylocentrotus spp., Paracentrotus ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030830,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, jellyfish ""Rhopilema ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030890,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160300,"Extracts and juices of meat, fish or crustaceans, molluscs and other aquatic invertebrates",5,0,0,2,0,0,5,9,16,0,0,0,0,0,0,0,0,0
160411,"Prepared or preserved salmon, whole or in pieces (excluding minced)",1,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
160412,"Prepared or preserved herrings, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160413,"Prepared or preserved sardines, sardinella and brisling or sprats, whole or in pieces (excluding ...",5,8,9,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0
160414,"Prepared or preserved tunas, skipjack and Atlantic bonito, whole or in pieces (excluding minced)",365,10,57,172,191,25,80,56,539,70,0,0,0,0,0,0,0,260
160415,"Prepared or preserved mackerel, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160416,"Prepared or preserved anchovies, whole or in pieces (excluding minced)",1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
160417,"Prepared or preserved eels, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160418,"Prepared or preserved shark fins, whole or in pieces (excl. minced)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160419,"Prepared or preserved fish, whole or in pieces (excluding minced, merely smoked, and salmon, ...",6,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
160420,Prepared or preserved fish (excluding whole or in pieces),2,1,2,2,2,3,14,50,42,99,82,39,0,0,0,0,0,0
160430,Caviar and caviar substitutes prepared from fish eggs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160431,Caviar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160432,Caviar substitutes prepared from fish eggs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160510,"Crab, prepared or preserved (excluding smoked)",1,0,3,0,205,0,599,475,359,0,0,1636,118,0,0,2959,45,0
160520,"Shrimps and prawns, prepared or preserved",0,0,0,0,0,0,0,62,113,167,203,0,0,0,0,0,0,0
160521,"Shrimps and prawns, prepared or preserved, not in airtight containers (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,107,0,133
160529,"Shrimps and prawns, prepared or preserved, in airtight containers (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0
160530,"Lobster, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160540,"Crustaceans, prepared or preserved (excluding smoked, crabs, shrimps, prawns and lobster)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160551,"Oysters, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160552,"Scallops, incl. queen scallops, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
160553,"Mussels, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160554,"Cuttlefish and squid, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160555,"Octopus, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160556,"Clams, cockles and arkshells, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160557,"Abalone, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160558,"Snails, prepared or preserved (excluding smoked and sea snails)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160559,"Molluscs, prepared or preserved (excluding smoked, oysters, scallops, mussels, cuttle fish, ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160561,"Sea cucumbers, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160562,"Sea urchins, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160563,"Jellyfish, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160569,"Aquatic invertebrates, prepared or preserved (excluding smoked, crustaceans, molluscs, sea ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160590,"Molluscs and aquatic invertebrates, prepared or preserved",2,3,3,2,3,3,4,2,0,0,0,0,0,0,0,0,0,0
